pca_1,pca_2,pca_3,pca_4,pca_5,label
0.32712163430335334,-0.022450325230616408,0.15774783241343743,0.1546248586038924,0.1167614489408253,0
0.331092173253051,-0.022363689855640717,0.15643646945695255,0.13886956680447177,0.1553100318338192,0
0.3197899687533306,-0.008672050655051694,0.15408245388057468,0.1433085060802507,0.14046227458167038,0
0.29975265247878435,-0.003585095748832312,0.1438083841159032,0.1443634806691826,0.17394838610051688,0
0.29738145219773904,-0.003563726799733269,0.14129369932968228,0.1479322683651001,0.16078958114971886,0
0.29750074602645227,-0.0020372220660628826,0.14021447233570916,0.1437138863779313,0.1705396296318622,0
0.2973151343355984,-0.003662038319616978,0.1399207998168156,0.14635624546972498,0.16283771852251006,0
0.2968409193794673,-0.002490127695229244,0.14277325034630342,0.1426398039752792,0.17354492387033615,0
0.29746863218753855,-0.0026813649515211313,0.14140208738580792,0.14683144797381387,0.16419463650310084,0
0.29348327661797163,-0.004363799503834531,0.1429562249361765,0.14157179655332514,0.16930368449873856,0
0.2963273763335725,-0.004782123735363963,0.14317040962869115,0.14476943547033205,0.1663857605273802,0
0.3066888939807882,0.0033850039285479028,0.14935920378082929,0.1270588262965469,0.16376921004231582,0
0.30726031452683794,0.0022944785761431774,0.1487447585704631,0.12901807107351854,0.15886710026700102,0
0.305885674648236,0.002808877789047398,0.1503035107696603,0.12668471963929018,0.16362196669131834,0
0.30668394482690153,0.0019196696762751875,0.14911546581092933,0.12843426175678357,0.15922977154971796,0
0.2944841445590041,-0.004661656261012143,0.14552773906778613,0.14247402724114122,0.17063388523663492,0
0.29581635359001757,-0.005248552068992024,0.1428205551849656,0.14389463406505265,0.16679446536839215,0
0.2955826787841042,-0.004981983741380119,0.14033404947253883,0.1417729050144358,0.16923427610772612,0
0.2965665361876687,-0.005933796513650863,0.13869571649803072,0.14322373948973244,0.16532597169091168,0
0.29306768159087615,-0.002695383801122081,0.13956864234110003,0.140279808481295,0.17032038567823404,0
0.293838666802622,-0.003548624762400726,0.13766248288966584,0.14137522995165674,0.1667427338338896,0
0.2931664341962231,-0.004125829010563381,0.13691739930652644,0.13949690556569344,0.16862998029680787,0
0.29266262823065303,-0.0034168971571655604,0.13716129692412335,0.14035429387859089,0.1669381395064109,0
0.28273382954487436,-0.011295570027382962,0.13252891212855716,0.15590523117497918,0.1763399743747136,0
0.283145348837293,-0.011369417719985841,0.13258935969813895,0.1572791060908138,0.1739721871530484,0
0.2827301563860195,-0.012772830265233959,0.13432564104747202,0.1560697950309468,0.17603972945527402,0
0.2824563597206844,-0.014071815354205153,0.1333273440236709,0.15635046975393896,0.1729950847283006,0
0.2821138653626452,-0.013749803894187396,0.13470786103308022,0.1556528884156559,0.1754130202940034,0
0.2838186802706435,-0.014251726589587399,0.1333748716958992,0.1571226702968616,0.1731993660782427,0
0.2814002895034474,-0.014477506857443423,0.1351970902545104,0.15572929217838966,0.17391334495150113,0
0.28178677116197987,-0.013303287171472777,0.13312889141563608,0.15614505421911906,0.17303101941534038,0
0.29116913843131703,-0.004165263643932299,0.1396937914710324,0.13847510256373463,0.17012657222560934,0
0.28875586502094563,-0.003948810935629571,0.13818411574105033,0.13796479945850376,0.1666797296946705,0
0.28875494573681637,-0.003827956723803483,0.1396910176694804,0.1370375165612135,0.17000833386060332,0
0.28894546685101336,-0.004001565768447013,0.13821169779781428,0.13796910708198118,0.16692312553909616,0
0.28953479132486054,-0.005509903563583135,0.14018769494977631,0.1375396845503955,0.16886630091762056,0
0.28956438621133845,-0.005912806993187608,0.1389125353822103,0.13808997335466938,0.16632716102740108,0
0.2896436366487961,-0.007598946758649167,0.140994006127004,0.13735712797980304,0.16809304776743983,0
0.28978194587120365,-0.007863022979091555,0.13937665072122088,0.13806502790611247,0.1652131250192892,0
0.2792757786770363,-0.014417744882719047,0.135526188970732,0.15366943035005265,0.17556017432116788,0
0.28006668865559514,-0.01644447290046072,0.13477856950319467,0.15408480428140486,0.1732994237938903,0
0.2690911924348092,-0.002417731188504746,0.13118880628872961,0.14750589790914975,0.18178306082063656,0
0.2599059921990794,0.006127602917349179,0.12403722282771287,0.14246498959320558,0.18151262311657868,0
0.27828853587262153,0.004542116087497383,0.13458422265686415,0.12900104698036385,0.1757773176919999,0
0.27856548614731286,0.0021967052816481147,0.1297935926979381,0.12863198938778725,0.1708674709335689,0
0.27811279282216395,0.0042680292059260605,0.12933635801437693,0.12778119777193797,0.17361397682184787,0
0.2768077168749469,0.004962933672857217,0.12837453550074557,0.12757116909481453,0.1720515642149889,0
0.27458320780028694,0.007541217802229466,0.13113866901669122,0.12583426856009555,0.17722129376806506,0
0.2728214407711555,0.008005036021989126,0.13487970430412408,0.12805128343220984,0.17335965133569897,0
0.273994018632538,0.00704280743569019,0.13449199688614433,0.12643584600013996,0.17729873291869835,0
0.2715956014716492,0.008937767028268484,0.13488180152294954,0.12827455034357882,0.17199154742481082,0
0.2848985964687174,0.01220875430508514,0.14108773945499692,0.11046170620035467,0.16924384221896904,0
0.2776141668261566,0.019990491158899643,0.13740928804833308,0.1082583072925799,0.167755900495421,0
0.2771515746681611,0.019748769606186295,0.1387012611904221,0.10622678941745095,0.1722571412819609,0
0.27675669831023864,0.02037575674787237,0.13824311089332703,0.10817300850008782,0.16772627907938875,0
0.26761953328809884,0.010445134554360386,0.1332322829463405,0.12188882278766067,0.179966712585111,0
0.26540621567860123,0.014654721733412285,0.1334879599834333,0.12546771898465114,0.17327692883001156,0
0.26724629123165766,0.01039965708004012,0.13246559031837116,0.1211170383446647,0.18040443665295358,0
0.26545644551646574,0.012460502660079947,0.13523780946345673,0.1262213920783476,0.17107250862451884,0
0.25584325353079673,0.0008294647582028913,0.12473188437037383,0.1337735408189848,0.18975619600917182,0
0.25088512707227,0.009174169959650147,0.12335762662082342,0.14026899584536956,0.1754131571854387,0
0.2557767201547001,0.0028076766177446144,0.11588142887220529,0.12909996256429856,0.1943820240067562,0
0.24465450338745043,0.014181068203187708,0.12464742548310745,0.13955592635720881,0.17366331620912256,0
0.2526121647394443,0.0052942665289058,0.09670661853903065,0.1077967002853562,0.2222248956979478,0
0.13650039819925003,0.13805600192542902,0.0622633686073463,0.0727633005036813,0.2261186919990854,0
0.06407194567417107,0.2371144412017793,0.09529629782416962,0.1417989639399988,0.0934069756682856,0
0.21998019649819045,0.060762881948338954,0.0824580636713686,0.08457797179478072,0.26547249992055066,0
0.23237903369407892,0.07055370983724121,0.14454260723626797,0.135020066385929,0.16664497411415113,0
0.2576534625881437,0.04929264848129214,0.12458866060559917,0.11579608251619294,0.20832446157069118,0
0.23843458240410714,0.0728827181544327,0.11904140163996425,0.12025337030324756,0.18867209545761154,0
0.2563434851747684,0.03493369627853132,0.06409374595070844,0.0978397646213301,0.1823096670558091,0
0.14547797488157344,0.15866109735438763,0.062084587913127924,0.0996750225679367,0.1325441294297427,0
0.01635581849015827,0.30730708363298886,-0.14176265532359128,0.036835477237097236,0.05495374698094979,0
0.08632969022724057,0.22787492205298046,-0.2428451564471322,0.037608035947301055,-0.0019071700105111056,0
0.05365924980511605,0.264800447189916,-0.21273961559116233,0.052877805879618434,-0.02281513670087243,0
0.07228129414887047,0.24513094012526163,-0.18961777315703635,0.053129933966819365,0.0038261000891519625,0
0.06526943044950945,0.25188416173926365,-0.19739106086271987,0.046461476617508435,0.008005626511986552,0
0.07272178355046266,0.24352149762798056,-0.19557943274168985,0.052965811219648495,-0.0015055213062871164,0
0.06726915680667922,0.25075352110505467,-0.20315604734782866,0.04760803971172689,0.0027409549638117703,0
0.07285474444542533,0.24384928348615323,-0.195416865689453,0.055544536201941275,-0.0064049312454987906,0
0.06811751605358901,0.24767100371331688,-0.20459234920316074,0.04532994838094562,0.004767039016272623,0
0.07356176053966851,0.24163564906358873,-0.1947732218034957,0.05297697625749703,-0.0014613419035707231,0
0.07408043179095758,0.2419838931449463,-0.20503922473424438,0.044769558829783174,0.008894705333965858,0
0.07880503950159212,0.23837860353154341,-0.1732929204170784,0.04990728059547439,0.027056247109097376,0
0.03133578174803675,0.2933597577852113,-0.1770448283229365,0.05050608090059544,0.005712636298394136,0
-0.011519073978484506,0.34230141735719677,-0.14913860424506567,0.08301868420308428,-0.0573571271898794,0
-0.0169895715858146,0.352381006206835,-0.12358246243402482,0.05630498277740553,0.022137399048007378,0
-0.0266375264045694,0.34715624136898804,-0.08893807502281109,0.08652254621302291,0.03484471058778449,0
-0.025158948804436143,0.34680804559851897,-0.07532706814590233,0.09230674934305866,0.035299166271697935,0
-0.02992460861141011,0.3445098766363459,-0.10829198806101314,0.08447108443535933,0.01627663815318603,0
-0.006969872460197868,0.32080153015111446,-0.1473578073383185,0.05267902571978017,0.06370411261430231,0
0.01099102772806726,0.3181096311073466,-0.10172157665297371,0.09885562566718165,-0.043036402659897055,0
0.2626525292878143,0.035656691982002386,-0.13479335763557837,0.05989290104043732,0.11244415194392365,0
0.3938392341950714,-0.1230010495976065,-0.040061996164040034,0.14802243838146412,0.0410507635024675,0
0.31392504528905296,-0.030432554694985514,-0.08835180290072164,0.10823008635389025,0.05854429073939982,0
0.31373613547720114,-0.032101125774680245,-0.07370312904719593,0.10133728342773501,0.08330586191062772,0
0.31314664122461316,-0.028939150445210476,-0.09096866909523421,0.1003357818522691,0.07362358926829438,0
0.3202107910831381,-0.03689767078424347,-0.06618108184288349,0.10920755786830416,0.07743420847612326,0
0.3058811049208531,-0.021922069341232225,-0.1347208177624032,0.05520257582429422,0.13091005978999526,0
0.07253129211602155,0.24546956744659035,-0.12124701552527173,0.026171415966481648,0.11762327313571563,0
0.04452063053356525,0.28639233795050467,0.18641897362301282,0.15025200186394871,0.09891137009376672,0
-0.08198899726737247,0.42555116247010716,0.07306479534048417,0.13378162134174632,-0.009934429911542697,0
-0.09356602213313031,0.4421503823509991,0.0841026166141992,0.11692762749018493,0.033984264238896555,0
-0.06257399684122772,0.41117481554534385,0.10759183028876398,0.13402952036304683,0.032132535857838374,0
-0.009386395974343875,0.35079994388167324,0.08463502221486954,0.08945361582208028,0.1292471681899381,0
0.04398641914629242,0.2874408136005835,0.10770100459580846,0.09116282725597269,0.16194745592444426,0
-0.04239267629873994,0.38117447435473784,0.08088354277698563,0.102941650734093,0.07806596938946009,0
-0.035468404666872844,0.375569106180328,0.09543932006191888,0.10636449052255575,0.08729192959970034,0
-0.05195485250585741,0.393183370510671,0.07922896641066182,0.10354467276760254,0.07289234776742437,0
-0.04774333843383821,0.38814070537533396,0.09193599877149297,0.10913865175430304,0.07254361793162056,0
-0.07173227413786676,0.41318027109523003,0.07643011883930778,0.1103304527396825,0.04623488295568068,0
-0.041815815592629924,0.4011265716357941,0.09872913592802823,0.09692640982984752,0.056767351823052925,0
-0.06629373198908295,0.42811050663593386,0.08094879274135106,0.09633144618372724,0.03357244836964557,0
-0.04176700571701303,0.40177296411112073,0.10083100916252503,0.09963564807026698,0.05333712833096027,0
-0.08530303768214303,0.44893904986786826,0.07863216717861987,0.10002352897414463,0.01582889991881231,0
-0.08108421961621126,0.4274381685042816,0.10763623029536974,0.13673071304689244,0.014848211385266818,0
-0.1395115906418159,0.49404914518731646,0.07323361872047005,0.1455544737305286,-0.05385671431424388,0
0.017524482693471954,0.31863590739948433,0.17312098014932262,0.13266068530514308,0.11706212326899856,0
0.23462259244193662,0.07113096284079393,0.38715539702824164,0.26659139670134335,0.085061091428972,0
0.17180403100244016,0.12491223206182059,0.44531294977908886,0.3076086166496115,0.0037686777436487517,0
0.21869736823915542,0.08082575451553617,0.4546239276733842,0.3080637537732158,0.03684891606013352,0
0.18901660934896405,0.11143518152257162,0.46915956009288307,0.3201709285194967,0.008483104017371623,0
0.2109703903158685,0.08474964348185501,0.4655121190110467,0.31838870396620444,0.016034053724967245,0
0.2032123893853184,0.11182384718275976,0.47121470341051475,0.3053985276672856,-0.005573543770111655,0
0.22900429472148973,0.08470237145104251,0.4617478182704956,0.29767148852116376,0.015167286872428187,0
0.21455612787176928,0.09775376419850648,0.4433236040330907,0.2914563359772214,0.00488792688418993,0
0.2690637115321224,0.03404824348479843,0.23093299942355738,0.15686377694435222,0.14023302436843155,0
-0.0010245414585186574,0.3073487332516498,-0.08405705763072172,0.035784597056445544,0.07863908339836989,0
0.015518080322242389,0.29316826050140565,-0.2433491878033834,0.04916370030092021,-0.068307546466009,0
0.11647031717280704,0.18654739678036172,-0.29404065382864253,0.10369955780219042,-0.18017162532688924,0
0.08401451865463894,0.1991297022094677,-0.3134681318274337,0.09392163058843334,-0.2103033941313145,0
0.12892843815390298,0.147035418050279,-0.303989356166922,0.09982025119364873,-0.26761928445792715,0
0.0647092381195652,0.2337252838734283,-0.29291855063915717,0.05528082015491825,-0.17464369103258037,0
0.032945285429089755,0.2727697595140409,-0.12701370713333276,0.044732002023453454,-0.026993721892827338,0
-0.0030571991715196423,0.325460742918814,-0.2713040849479216,0.05976104183668418,-0.17846052189037986,0
-0.03367194286129599,0.38030517638336236,-0.18640243445062085,0.0553009949067465,-0.09279868054327811,0
-0.004676636507682075,0.35178242136712445,-0.1543819296843475,0.06028113842649174,-0.06234630918852635,0
-0.004051108980464624,0.35172149520855656,-0.19531564704938073,0.0550827016889171,-0.0835115067876222,0
0.025555924258720553,0.3155737451811502,-0.2137887485318268,0.051523543672367,-0.0819599828549411,0
-0.0065274595979472605,0.33475794497179334,-0.15737918765244116,0.07149243322456178,-0.03919179603379375,0
-0.01759949385064591,0.34467961057992014,-0.15501596511840676,0.07281116754336059,-0.04685497182749909,0
-0.010824392757219303,0.33563517127958875,-0.2187978665911708,0.08446883948025047,-0.1221583717742103,0
-0.02087046558118294,0.34493217685375055,-0.20094793907377767,0.0848679588709692,-0.11438393758346477,0
-0.0051800911115041925,0.3287305301400013,-0.18950643890435537,0.07053355233497516,-0.06692165110897452,0
0.006202121508304903,0.3163936289040886,-0.2183724618088551,0.0638586770933271,-0.071112868496509,0
0.003318373657184237,0.31877229333807,-0.18062051262789544,0.07729475081219206,-0.07127584592077008,0
-0.007300992688902441,0.32895618807640903,-0.31141529974899385,0.031029190702475895,-0.08387468843892831,0
-0.04194551052183221,0.3920991922511474,-0.13165806183913406,0.06284428126535052,-0.06549903382248856,0
0.06307908939988743,0.28255502348669626,0.16959458768639946,0.14390949225369176,0.053877558391026925,0
-0.07366481737240532,0.4320588567664041,-0.04163530384907689,0.05732081502774877,0.010883607637186099,0
-0.06693579737689648,0.4309420664778453,0.034601982551524864,0.08892136335611184,0.013661245458140625,0
-0.0654138905850003,0.43537948368367263,-0.006753712493375932,0.08495069857439724,-0.004894631419458673,0
-0.05732191696264188,0.42825521202816297,0.03097009222679024,0.09172458047574378,0.016169857368605323,0
-0.03919654205999634,0.4060683584610325,0.02262901234031204,0.07995009242184259,0.04000818788324967,0
-0.053704126185807666,0.42015472412354316,0.031873810768931456,0.08888220552448539,0.020589500250052906,0
-0.05695809094464166,0.4423928463482484,0.02531759198776015,0.07378389225880433,-0.004429740404788385,0
-0.05188205135925045,0.4373018172265063,0.02970399528444223,0.07596595204196449,-0.0029899099907775284,0
-0.05944966270268248,0.4440034460773986,0.028659387340317498,0.07887879595490532,-0.014748043609318806,0
-0.011756786404533592,0.3891994443913418,0.022911382388480776,0.05558782621800468,0.04799714656556664,0
0.10454572661894357,0.2383852618314293,0.04611183506041734,0.06201154327977326,0.1478472598406857,0
0.21288737078041522,0.11203504000612866,0.07612062583197353,0.06743522511626315,0.19855287053002635,0
0.2029219136448868,0.09860619195076106,0.059115589307526736,0.05964974730947503,0.17421836216437292,0
0.3030447360446076,-0.012614134533547178,0.16005081754904582,0.11672934076589747,0.1740745278287248,0
0.2553367244525598,0.05543738809698909,0.07838874184778133,0.05224826616390782,0.17269852707661904,0
0.20723294688279703,0.05706514114671765,0.11994272505845993,0.04207667140575183,0.1596048693270653,0
0.2727662371692692,0.0288913007460275,0.09105105671842112,0.05795592324745741,0.17095305210196043,0
0.2396044136243694,0.04050655125196709,0.07393322436822,0.016539500145539843,0.20850380528443901,0
0.0008171019970894533,0.29605553920762284,0.1517894237820933,0.08066898845093351,0.09701542450732248,0
-0.11315930116862799,0.4670731533067446,0.04122998028972931,0.12114478333450313,-0.08307941643673789,0
-0.08271747806583024,0.43268752528767696,0.012674039919223015,0.08498534270121022,-0.01701152090344249,0
-0.08149491062845426,0.44092500075303387,0.054990385649343484,0.09409927905063387,0.007352109927844186,0
-0.08748496682388524,0.46392927297962316,0.018470333247989686,0.08880132359020826,-0.06621746129619321,0
-0.09084390159562028,0.46929882416992186,0.0411060861418098,0.09467751511982392,-0.06026147816718419,0
-0.0758407671107546,0.45527946015739196,0.01706547853784976,0.08421369170133491,-0.04872604358454424,0
-0.07885338433703121,0.4591017816375751,0.023250567151509666,0.08378636665718281,-0.04357856566054519,0
-0.08506268416743928,0.42513216175359114,4.520961824611147e-05,0.10217861476650791,-0.006225917331021735,0
-0.09103597513718797,0.43245297377623604,0.008284058277964773,0.10715734396658039,-0.011983288026725436,0
-0.07458015052053402,0.4162286007316601,0.0028927170459919216,0.10029774392990953,0.006943344024081588,0
-0.0888228363944914,0.43334801964645064,0.005765398675533828,0.10854736913300639,-0.012919389455211094,0
